Year,Rank,Name,Position,Ht,Wt,Composite,Stars,School,Sports-Ref Link,RealGM Link,
2006,135,Jerome Randle,PG,5-8,150,0.8778,3 Stars,California,/cbb/players/jerome-randle-1.html,/player/Jerome-Randle/Summary/4710,2006.135
2006,136,Stefan Welsh,SG,6-3,180,0.8778,3 Stars,Arkansas,/cbb/players/stef-welsh-1.html,/player/Stefan-Welsh/Summary/5544,2006.136
2006,137,Shamari Spears,SF,6-5,240,0.8778,3 Stars,Boston College,/cbb/players/shamari-spears-1.html,/player/Shamari-Spears/Summary/4366,2006.137
2006,138,Kevin Galloway,SF,6-6,190,0.8778,3 Stars,USC,/cbb/players/kevin-galloway-1.html,/player/Kevin-Galloway/Summary/5724,2006.138
2006,139,Deonta Vaughn,PG,5-11,200,0.8778,3 Stars,Cincinnati,/cbb/players/deonta-vaughn-1.html,/player/Deonta-Vaughn/Summary/4338,2006.139
2006,140,Bryce Webster,PF,6-9,245,0.8778,3 Stars,Minnesota,/cbb/players/bryce-webster-1.html,/player/Bryce-Webster/Summary/4434,2006.140
2006,141,Russell Westbrook,SG,6-2,175,0.8778,3 Stars,UCLA,/cbb/players/russell-westbrook-1.html,/player/Russell-Westbrook/Summary/759,2006.141
2006,142,Marcus Lawrence,PG,6-1,165,0.8778,3 Stars,UNLV,/cbb/players/marcus-lawrence-1.html,/player/Marcus-Lawrence/Summary/8919,2006.142
2006,143,Darrin Govens,PG,6-1,185,0.8778,3 Stars,St. Joseph's,/cbb/players/darrin-govens-1.html,/player/Darrin-Govens/Summary/10730,2006.143
2006,144,Rob Thomas,SF,6-6,220,0.8778,3 Stars,St. John's,/cbb/players/rob-thomas-3.html,/player/Rob-Thomas/Summary/6477,2006.144
2006,145,Jawan Carter,PG,6-1,165,0.8778,3 Stars,St. Joseph's,/cbb/players/jawan-carter-1.html,/player/Jawan-Carter/Summary/10743,2006.145
2006,146,Daniel Deane,PF,6-8,225,0.8778,3 Stars,Utah,/cbb/players/daniel-deane-1.html,/player/Dan-Deane/Summary/3590,2006.146
2006,147,Gary Flowers,SF,6-8,200,0.8667,3 Stars,Oklahoma State,/cbb/players/gary-flowers-1.html,/player/Gary-Flowers/Summary/2549,2006.147
2006,148,Mykal Riley,SF,6-6,185,0.8556,3 Stars,Alabama,/cbb/players/mykal-riley-1.html,/player/Mykal-Riley/Summary/1828,2006.148
2006,149,Theo Davis,PF,6-10,220,0.8556,3 Stars,Gonzaga,/cbb/players/theo-davis-1.html,/player/Theo-Davis/Summary/10153,2006.149
2006,150,Wesley Matthews,SF,6-3,185,0.8556,3 Stars,Columbia,/cbb/players/wesley-matthews-2.html,/player/Wesley-Matthews/Summary/12410,2006.150
2006,151,Jarvis Hill,SG,6-2,195,0.8556,3 Stars,Southern Miss,/cbb/players/jarvis-hill-1.html,/player/Jarvis-Hill/Summary/8032,2006.151
2006,152,Andre Thornton,PF,6-7,240,0.8556,3 Stars,UCF,/cbb/players/andre-thornton-1.html,/player/Andre-Thornton/Summary/8227,2006.152
2006,153,Thomas Abercrombie,SF,6-6,185,0.8556,3 Stars,Washington State,/cbb/players/thomas-abercrombie-1.html,/player/Thomas-Abercrombie/Summary/7020,2006.153
2006,154,Deividas Busma,PF,6-11,220,0.8556,3 Stars,Idaho State,/cbb/players/deividas-busma-1.html,/player/Deividas-Busma/Summary/13407/,2006.154
2006,155,Jamarr Sanders,SG,6-4,190,0.8556,3 Stars,Alabama State,/cbb/players/jamarr-sanders-1.html,/player/Jamarr-Sanders/Summary/8160,2006.155
2006,157,Chris Brown,PF,6-8,205,0.8556,3 Stars,Wichita State,/cbb/players/chris-brown-1.html,/player/Chris-Brown/Summary/7582,2006.157
2006,158,Marquis Hall,PG,5-11,160,0.8556,3 Stars,Lehigh,/cbb/players/marquis-hall-1.html,/player/Marquis-Hall/Summary/17259,2006.158
2006,159,Jermonte Bush,PG,6-1,165,0.8556,3 Stars,Florida A&M,/cbb/players/jermonte-bush-1.html,/player/Jermonte-Bush/Summary/19241,2006.159
2006,160,LaShun Watson,SG,6-5,190,0.8556,3 Stars,Kentucky,/cbb/players/lashun-watson-1.html,/player/LaShun-Watson/Summary/20296/,2006.160
2006,161,Calvin Haynes,SG,6-2,185,0.8556,3 Stars,Oregon State,/cbb/players/calvin-haynes-1.html,/player/Calvin-Haynes/Summary/4713,2006.161
2006,162,Tracy Thomas,SG,6-4,175,0.8556,3 Stars,Jacksonville State,/cbb/players/tracy-thomas-1.html,/player/Tracy-Thomas/Summary/12233,2006.162
2006,163,Justin Tubbs,SG,6-2,175,0.8556,3 Stars,Alabama,/cbb/players/justin-tubbs-1.html,/player/Justin-Tubbs/Summary/5510,2006.163
2006,164,Desmond Jackson,SG,6-2,175,0.8556,3 Stars,Alabama A&M,/cbb/players/desmond-jackson-1.html,/player/Desmond-Jackson/Summary/14651,2006.164
2006,165,Tim Crowell,PG,6-2,170,0.8556,3 Stars,Cincinnati,/cbb/players/timmy-crowell-1.html,/player/Tim-Crowell/Summary/5998,2006.165
2006,166,Michael Taylor,SG,6-2,175,0.8556,3 Stars,Iowa State,/cbb/players/mike-taylor-1.html,/player/Mike-Taylor/Summary/801,2006.166
2006,167,James Florence,PG,6-1,175,0.8556,3 Stars,Mercer,/cbb/players/james-florence-1.html,/player/James-Florence/Summary/14479,2006.167
2006,168,Antoine Johnson,PG,6-1,175,0.8556,3 Stars,Georgia Southern,/cbb/players/antoine-johnson-1.html,/player/Antoine-Johnson/Summary/16613,2006.168
2006,169,Leslie Jackson,SG,6-4,185,0.8556,3 Stars,Louisiana Tech,/cbb/players/leslie-jackson-1.html,/player/Leslie-Jackson/Summary/9010,2006.169
2006,170,Jeremy Wise,PG,6-2,180,0.8556,3 Stars,Southern Miss,/cbb/players/jeremy-wise-1.html,/player/Jeremy-Wise/Summary/2563,2006.170
2006,171,Amu Saaka,SF,6-5,210,0.8556,3 Stars,South Florida,/cbb/players/amu-saaka-1.html,/player/Amu-Saaka/Summary/6428,2006.171
2006,172,Eniel Polynice,SG,6-4,180,0.8556,3 Stars,Ole Miss,/cbb/players/eniel-polynice-1.html,/player/Eniel-Polynice/Summary/5784,2006.172
2006,173,Andrew Ott,C,6-10,230,0.8556,3 Stars,Villanova,/cbb/players/andrew-ott-1.html,/player/Andrew-Ott/Summary/3966,2006.173
2006,174,Georges Fotso,PF,6-8,240,0.8556,3 Stars,Murray State,/cbb/players/georges-fotso-1.html,/player/Georges-Fotso/Summary/12048,2006.174
2006,175,Casiem Drummond,PF,6-10,275,0.8556,3 Stars,Villanova,/cbb/players/casiem-drummond-1.html,/player/Casiem-Drummond/Summary/6566,2006.175
2006,176,DaMarcus Bell,SF,6-7,200,0.8556,3 Stars,Central Arkansas,/cbb/players/damarcus-bell-1.html,/player/DaMarcus-Bell/Summary/21531,2006.176
2006,177,Matt Gwynne,PF,6-9,235,0.8556,3 Stars,Chattanooga,/cbb/players/matt-gwynne-1.html,/player/Matt-Gwynne/Summary/14208,2006.177
2006,178,Ousmane Cisse,PF,6-8,245,0.8556,3 Stars,Eastern Illinois,/cbb/players/ousmane-cisse-1.html,/player/Ousmane-Cisse/Summary/11892,2006.178
2006,179,Vernon Teel,SG,6-3,170,0.8556,3 Stars,Long Island,/cbb/players/vernon-teel-1.html,/player/Vernon-Teel/Summary/8380,2006.179
2006,180,Ramon Harris,SF,6-6,210,0.8556,3 Stars,Kentucky,/cbb/players/ramon-harris-1.html,/player/Ramon-Harris/Summary/5718,2006.180
2006,181,Kentrell Gransberry,C,6-8,290,0.8556,3 Stars,South Florida,/cbb/players/kentrell-gransberry-1.html,/player/Kentrell-Gransberry/Summary/1839,2006.181
2006,182,Tyler Roche,SG,6-7,195,0.8444,3 Stars,Boston College,/cbb/players/tyler-roche-1.html,/player/Tyler-Roche/Summary/3772,2006.182
2006,183,Jeremy Williams,SF,6-8,210,0.8444,3 Stars,Colorado,/cbb/players/jeremy-williams-1.html,/player/Jeremy-Williams/Summary/4508,2006.183
2006,184,Richard Semrau,PF,6-9,210,0.8444,3 Stars,Illinois,/cbb/players/richard-semrau-1.html,/player/Richard-Semrau/Summary/3844,2006.184
2006,185,Jerren Shipp,SF,6-5,200,0.8444,3 Stars,Arizona State,/cbb/players/jerren-shipp-1.html,/player/Jerren-Shipp/Summary/6675,2006.185
2006,186,Ben Uzoh,PG,6-2,170,0.8444,3 Stars,Tulsa,/cbb/players/ben-uzoh-1.html,/player/Ben-Uzoh/Summary/8107,2006.186
2006,187,Todd Brown,SG,6-5,190,0.8444,3 Stars,Wright State,/cbb/players/todd-brown-1.html,/player/Todd-Brown/Summary/15806,2006.187
2006,188,Luis Colon,PF,6-10,255,0.8444,3 Stars,Kansas State,/cbb/players/luis-colon-1.html,/player/Luis-Colon/Summary/4207,2006.188
2006,189,London Warren,PG,6-1,169,0.8444,3 Stars,Dayton,/cbb/players/london-warren-1.html,/player/London-Warren/Summary/10341,2006.189
2006,190,Jeremiah Rivers,PG,6-4,180,0.8444,3 Stars,Georgetown,/cbb/players/jeremiah-rivers-1.html,/player/Jeremiah-Rivers/Summary/5073,2006.190
2006,191,Matt Heramb,PF,6-9,210,0.8444,3 Stars,Auburn,/cbb/players/matt-heramb-1.html,/player/Matt-Heramb/Summary/5598,2006.191
2006,192,Casey Crawford,PF,6-8,210,0.8444,3 Stars,Wake Forest,/cbb/players/casey-crawford-1.html,/player/Casey-Crawford/Summary/4156,2006.192
2006,193,George Odufuwa,PF,6-8,225,0.8444,3 Stars,Arizona State,/cbb/players/george-odufuwa-1.html,/player/George-Odufuwa/Summary/6694,2006.193
2006,194,Dequan Twilley,PG,6-1,170,0.8444,3 Stars,East Tennessee State,/cbb/players/dequan-twilley-1.html,/player/Dequan-Twilley/Summary/14265,2006.194
2006,195,K'Len Morris,SG,6-5,190,0.8444,3 Stars,Michigan,/cbb/players/klen-morris-1.html,/player/KLen-Morris/Summary/4460,2006.195
2006,196,Chad Gray,SF,6-7,200,0.8444,3 Stars,South Carolina,/cbb/players/chad-gray-1.html,/player/Chad-Gray/Summary/5886,2006.196
2006,197,Joevan Catron,PF,6-5,225,0.8444,3 Stars,Oregon,/cbb/players/joevan-catron-1.html,/player/Joevan-Catron/Summary/6778,2006.197
2006,198,Andy Ogide,PF,6-8,215,0.8444,3 Stars,Ole Miss,/cbb/players/andy-ogide-1.html,/player/Andy-Ogide/Summary/5800,2006.198
2006,199,Kashif Pratt,SG,6-3,180,0.8444,3 Stars,Seton Hall,/cbb/players/kashif-pratt-1.html,/player/Kashif-Pratt/Summary/6386,2006.199
2006,200,Ross Morin,PF,6-7,220,0.8444,3 Stars,Yale,/cbb/players/ross-morin-1.html,/player/Ross-Morin/Summary/12721,2006.200
2006,201,Brandis Raley-Ross,PG,6-2,180,0.8444,3 Stars,South Carolina,/cbb/players/brandis-raley-ross-1.html,/player/Brandis-Raley-Ross/Summary/4809,2006.201
2006,202,Franck Ndongo,SF,6-7,205,0.8444,3 Stars,VCU,/cbb/players/franck-ndongo-1.html,/player/Franck-Ndongo/Summary/18949,2006.202
2006,203,Karolis Petrukonis,C,6-11,260,0.8444,3 Stars,Clemson,/cbb/players/karolis-petrukonis-1.html,/player/Karolis-Petrukonis/Summary/3682,2006.203
2006,204,Danero Thomas,SF,6-5,190,0.8444,3 Stars,Murray State,/cbb/players/danero-thomas-1.html,/player/Danero-Thomas/Summary/9463,2006.204
2006,205,Austin Wallace,PF,6-9,220,0.8444,3 Stars,Pittsburgh,/cbb/players/austin-wallace-1.html,/player/Austin-Wallace/Summary/6243,2006.205
2006,206,Corey Lowe,PG,6-2,180,0.8444,3 Stars,Boston University,/cbb/players/corey-lowe-1.html,/player/Corey-Lowe/Summary/17697,2006.206
2006,207,Larry Wright,SG,6-2,170,0.8444,3 Stars,St. John's,/cbb/players/larry-wright-1.html,/player/Larry-Wright/Summary/6487,2006.207
2006,208,Luis Guzman,PG,6-2,185,0.8444,3 Stars,Temple,/cbb/players/luis-guzman-1.html,/player/Luis-Guzman/Summary/10878,2006.208
2006,210,Lathen Wallace,SG,6-3,180,0.8444,3 Stars,Oregon State,/cbb/players/lathen-wallace-1.html,/player/Lathen-Wallace/Summary/6808,2006.210
2006,211,Christian Polk,SG,6-3,170,0.8444,3 Stars,Arizona State,/cbb/players/christian-polk-1.html,/player/Christian-Polk/Summary/6690,2006.211
2006,212,Devin Brennan-McBride,PF,6-9,240,0.8444,3 Stars,Syracuse,/cbb/players/devin-brennan-mcbride-1.html,/player/Devin-Brennan-McBride/Summary/6537,2006.212
2006,213,Arbry Butler,SF,6-8,200,0.8444,3 Stars,Wichita State,/cbb/players/arbry-butler-1.html,/player/Arbry-Butler/Summary/7574,2006.213
2006,214,Ray Hall,C,6-11,250,0.8444,3 Stars,Providence,/cbb/players/ray-hall-1.html,/player/Ray-Hall/Summary/6277,2006.214
2006,215,Brandon Evans,SG,6-1,185,0.8444,3 Stars,East Carolina,/cbb/players/brandon-evans-3.html,/player/Brandon-Evans/Summary/7713,2006.215
2006,216,Edwin Ubiles,SF,6-6,190,0.8444,3 Stars,Siena,/cbb/players/edwin-ubiles-1.html,/player/Edwin-Ubiles/Summary/10178,2006.216
2006,217,Tony Davis,SF,6-7,210,0.8444,3 Stars,UCF,/cbb/players/tony-davis-1.html,/player/Tony-Davis/Summary/8216,2006.217
2006,218,Kalvin Bay,PG,6-2,170,0.8444,3 Stars,Colorado,/cbb/players/kalvin-bay-1.html,/player/Kal-Bay/Summary/4514,2006.218
2006,219,Landry Fields,SG,6-3,170,0.8444,3 Stars,Stanford,/cbb/players/landry-fields-1.html,/player/Landry-Fields/Summary/6856,2006.219
2006,220,Kris Douse,SF,6-7,215,0.8444,3 Stars,Nebraska,/cbb/players/kris-douse-1.html,/player/Kris-Douse/Summary/4598,2006.220
2006,221,Brandon Powell,SG,6-3,195,0.8444,3 Stars,Florida,/cbb/players/brandon-powell-1.html,/player/Brandon-Powell/Summary/5640,2006.221
2006,222,Byron Faison,SG,6-2,180,0.8444,3 Stars,Winthrop,/cbb/players/byron-faison-1.html,/player/Byron-Faison/Summary/16394,2006.222
2006,223,Chris Singletary,SG,6-3,200,0.8444,3 Stars,Kent State,/cbb/players/chris-singletary-1.html,/player/Chris-Singletary/Summary/11489,2006.223
2006,224,Taylor Harrison,C,6-10,250,0.8444,3 Stars,California,/cbb/players/taylor-harrison-1.html,/player/Taylor-Harrison/Summary/6735,2006.224
2006,226,Chris Kramer,PG,6-3,190,0.8444,3 Stars,Purdue,/cbb/players/chris-kramer-1.html,/player/Chris-Kramer/Summary/3984,2006.226
2006,227,A.J. Tyler,PF,6-9,225,0.8444,3 Stars,Clemson,/cbb/players/aj-tyler-1.html,/player/AJ-Tyler/Summary/4329,2006.227
2006,228,Gavin Edwards,PF,6-9,225,0.8444,3 Stars,Connecticut,/cbb/players/gavin-edwards-1.html,/player/Gavin-Edwards/Summary/4353,2006.228
2006,229,Jonathan Peoples,SG,6-3,200,0.8444,3 Stars,Notre Dame,/cbb/players/jonathan-peoples-1.html,/player/Jonathan-Peoples/Summary/6198,2006.229
2006,230,Sai'quon Stone,SG,6-5,185,0.8444,3 Stars,Southern Miss,/cbb/players/saiquon-stone-1.html,/player/SaiQuon-Stone/Summary/8017,2006.230
2006,231,Tajuan Porter,PG,5-6,160,0.8444,3 Stars,Oregon,/cbb/players/tajuan-porter-1.html,/player/Tajuan-Porter/Summary/4720,2006.231
2006,232,Solomon Tat,SG,6-5,219,0.8444,3 Stars,Virginia,/cbb/players/solomon-tat-1.html,/player/Solomon-Tat/Summary/3756,2006.232
2006,233,Avery Jukes,PF,6-8,210,0.8444,3 Stars,Alabama,/cbb/players/avery-jukes-1.html,/player/Avery-Jukes/Summary/5513,2006.233
2006,234,Bryan Beasley,PG,5-11,170,0.8444,3 Stars,Texas A&M,/cbb/players/bryan-beasley-1.html,/player/Bryan-Beasley/Summary/7904,2006.234
2006,235,Paul Guede,SF,6-5,195,0.8444,3 Stars,Valparaiso,/cbb/players/paul-guede-1.html,/player/Paul-Guede/Summary/13697,2006.235
2006,236,Matt Shaw,PF,6-8,245,0.8444,3 Stars,UNLV,/cbb/players/matt-shaw-3.html,/player/Matt-Shaw/Summary/10020,2006.236
2006,237,Jamel McLean,PF,6-8,220,0.8444,3 Stars,Tulsa,/cbb/players/jamel-mclean-1.html,/player/Jamel-McLean/Summary/8132,2006.237
2006,238,Joe Harden,SF,6-6,195,0.8444,3 Stars,Notre Dame,/cbb/players/joe-harden-1.html,/player/Joe-Harden/Summary/6209,2006.238
2006,239,Verice Cloyd,SG,6-3,185,0.8444,3 Stars,Alabama,/cbb/players/verice-cloyd-1.html,/player/Verice-Cloyd/Summary/5514,2006.239
2006,240,Andre Stephens,PF,6-8,220,0.8444,3 Stars,Southern Miss,/cbb/players/andre-stephens-1.html,/player/Andre-Stephens/Summary/8007,2006.240
2006,241,Kevin Coble,SF,6-8,190,0.8444,3 Stars,Northwestern,/cbb/players/kevin-coble-1.html,/player/Kevin-Coble/Summary/3941,2006.241
2006,242,Dwight Lewis,SG,6-5,190,0.8444,3 Stars,USC,/cbb/players/dwight-lewis-1.html,/player/Dwight-Lewis/Summary/2312,2006.242
2006,243,Xavier Silas,SG,6-4,190,0.8444,3 Stars,Colorado,/cbb/players/xavier-silas-1.html,/player/Xavier-Silas/Summary/4511,2006.243
2006,244,Cory Johnson,SF,6-7,213,0.8444,3 Stars,Iowa State,/cbb/players/cory-johnson-1.html,/player/Cory-Johnson/Summary/4522,2006.244
2006,245,Stephen Curry,PG,6-2,165,0.8444,3 Stars,Davidson,/cbb/players/stephen-curry-1.html,/player/Stephen-Curry/Summary/1600,2006.245
2006,246,Charles Dewhurst,SF,6-5,175,0.8444,3 Stars,Charlotte,/cbb/players/charles-dewhurst-1.html,/player/Charles-Dewhurst/Summary/10292,2006.246
2006,247,Hashim Bailey,C,6-10,245,0.8444,3 Stars,Memphis,/cbb/players/hashim-bailey-1.html,/player/Hashim-Bailey/Summary/7879,2006.247
2006,248,Albert Jackson,C,6-10,245,0.8444,3 Stars,Georgia,/cbb/players/albert-jackson-1.html,/player/Albert-Jackson/Summary/5653,2006.248
2006,249,Kurt Huelsman,PF,6-9,215,0.8444,3 Stars,Dayton,/cbb/players/kurt-huelsman-1.html,/player/Kurt-Huelsman/Summary/10339,2006.249
2006,250,Ryan Anderson,SG,6-4,175,0.8444,3 Stars,Nebraska,/cbb/players/ryan-anderson-2.html,/player/Ryan-Anderson/Summary/2605,2006.250
2007,1,Eric Gordon,SG,6-4,215,0.9993,5 Stars,Indiana,/cbb/players/eric-gordon-1.html,/player/Eric-Gordon/Summary/762,2007.1
2007,2,O.J. Mayo,PG,6-5,215,0.9993,5 Stars,USC,/cbb/players/oj-mayo-1.html,/player/OJ-Mayo/Summary/758,2007.2
2007,3,Kevin Love,C,6-9,240,0.9991,5 Stars,UCLA,/cbb/players/kevin-love-1.html,/player/Kevin-Love/Summary/760,2007.3
2007,4,Michael Beasley,PF,6-9,235,0.9989,5 Stars,Kansas State,/cbb/players/michael-beasley-1.html,/player/Michael-Beasley/Summary/757,2007.4
2007,5,Derrick Rose,PG,6-4,194,0.9987,5 Stars,Memphis,/cbb/players/derrick-rose-1.html,/player/Derrick-Rose/Summary/756,2007.5
2007,6,Kyle Singler,SF,6-8,210,0.9984,5 Stars,Duke,/cbb/players/kyle-singler-1.html,/player/Kyle-Singler/Summary/2151,2007.6
2007,8,Nick Calathes,PG,6-5,185,0.9959,5 Stars,Florida,/cbb/players/nick-calathes-1.html,/player/Nick-Calathes/Summary/1633,2007.8
2007,9,Donte Greene,SF,6-9,217,0.9959,5 Stars,Syracuse,/cbb/players/donte-greene-1.html,/player/Donte-Greene/Summary/784,2007.9
2007,10,Austin Freeman,SG,6-3,185,0.9954,5 Stars,Georgetown,/cbb/players/austin-freeman-1.html,/player/Austin-Freeman/Summary/2155,2007.10
2007,11,Patrick Patterson,PF,6-8,228,0.9953,5 Stars,Kentucky,/cbb/players/patrick-patterson-1.html,/player/Patrick-Patterson/Summary/2152,2007.11
2007,12,J.J. Hickson,PF,6-8,220,0.9951,5 Stars,N.C. State,/cbb/players/jj-hickson-1.html,/player/JJ-Hickson/Summary/774,2007.12
2007,13,Kosta Koufos,C,7-1,252,0.9948,5 Stars,Ohio State,/cbb/players/kosta-koufos-1.html,/player/Kosta-Koufos/Summary/778,2007.13
2007,14,DeAndre Jordan,C,7-1,240,0.9945,5 Stars,Texas A&M,/cbb/players/deandre-jordan-1.html,/player/DeAndre-Jordan/Summary/802,2007.14
2007,15,James Harden,SG,6-5,200,0.993,5 Stars,Arizona State,/cbb/players/james-harden-1.html,/player/James-Harden/Summary/1598,2007.15
2007,16,Blake Griffin,PF,6-9,230,0.9928,5 Stars,Oklahoma,/cbb/players/blake-griffin-1.html,/player/Blake-Griffin/Summary/1596,2007.16
2007,17,Anthony Randolph,SF,6-10,210,0.9926,5 Stars,LSU,/cbb/players/anthony-randolph-1.html,/player/Anthony-Randolph/Summary/768,2007.17
2007,18,Jerryd Bayless,SG,6-3,193,0.9922,5 Stars,Arizona,/cbb/players/jerryd-bayless-1.html,/player/Jerryd-Bayless/Summary/765,2007.18
2007,19,Jonny Flynn,PG,5-11,170,0.9916,5 Stars,Syracuse,/cbb/players/jonny-flynn-1.html,/player/Jonny-Flynn/Summary/1602,2007.19
2007,20,Mac Koshwal,PF,6-9,235,0.9912,5 Stars,DePaul,/cbb/players/mac-koshwal-1.html,/player/Mac-Koshwal/Summary/2321,2007.20
2007,21,Nolan Smith,SG,6-3,175,0.9909,5 Stars,Duke,/cbb/players/nolan-smith-1.html,/player/Nolan-Smith/Summary/2154,2007.21
2007,22,Gani Lawal,PF,6-8,220,0.9909,5 Stars,Georgia Tech,/cbb/players/gani-lawal-1.html,/player/Gani-Lawal/Summary/2161,2007.22
2007,23,Corey Fisher,PG,6-1,175,0.9905,5 Stars,Villanova,/cbb/players/corey-fisher-1.html,/player/Corey-Fisher/Summary/2259,2007.23
2007,24,James Anderson,SF,6-5,190,0.9905,5 Stars,Oklahoma State,/cbb/players/james-anderson-3.html,/player/James-Anderson/Summary/2158,2007.24
2007,25,Corey Stokes,SF,6-5,210,0.9897,4 Stars,Villanova,/cbb/players/corey-stokes-2.html,/player/Corey-Stokes/Summary/2156,2007.25
2007,26,Cole Aldrich,C,6-10,245,0.9896,4 Stars,Kansas,/cbb/players/cole-aldrich-1.html,/player/Cole-Aldrich/Summary/2159,2007.26
2007,27,E'Twaun Moore,SG,6-3,170,0.9894,4 Stars,Purdue,/cbb/players/etwaun-moore-1.html,/player/ETwaun-Moore/Summary/2354,2007.27
2007,28,Solomon Alabi,C,7-1,230,0.9894,4 Stars,Florida State,/cbb/players/solomon-alabi-1.html,/player/Solomon-Alabi/Summary/2217,2007.28
2007,29,Jamelle Horne,PF,6-7,205,0.9878,4 Stars,Arizona,/cbb/players/jamelle-horne-1.html,/player/Jamelle-Horne/Summary/6647,2007.29
2007,30,Chandler Parsons,SF,6-8,190,0.9877,4 Stars,Florida,/cbb/players/chandler-parsons-1.html,/player/Chandler-Parsons/Summary/2537,2007.30
2007,31,Jai Lucas,PG,5-10,160,0.9861,4 Stars,Florida,/cbb/players/jai-lucas-1.html,/player/Jai-Lucas/Summary/2153,2007.31
2007,32,DeJuan Blair,PF,6-7,260,0.9859,4 Stars,Pittsburgh,/cbb/players/dejuan-blair-1.html,/player/DeJuan-Blair/Summary/1611,2007.32
2007,33,Taylor King,SF,6-7,215,0.9858,4 Stars,Duke,/cbb/players/taylor-king-1.html,/player/Taylor-King/Summary/2160,2007.33
2007,34,Austin Daye,SF,6-9,184,0.9858,4 Stars,Gonzaga,/cbb/players/austin-daye-1.html,/player/Austin-Daye/Summary/1625,2007.34
2007,35,Kalin Lucas,PG,6-1,165,0.9858,4 Stars,Michigan State,/cbb/players/kalin-lucas-1.html,/player/Kalin-Lucas/Summary/2313,2007.35
2007,36,Alex Legion,SG,6-5,205,0.9855,4 Stars,Kentucky,/cbb/players/alex-legion-1.html,/player/Alex-Legion/Summary/2355,2007.36
2007,37,Manny Harris,SG,6-4,170,0.9853,4 Stars,Michigan,/cbb/players/manny-harris-1.html,/player/Manny-Harris/Summary/2279,2007.37
2007,38,Jeff Robinson,SF,6-5,205,0.9849,4 Stars,Memphis,/cbb/players/jeff-robinson-2.html,/player/Jeff-Robinson/Summary/2534,2007.38
2007,39,Senario Hillman,SG,6-2,195,0.9847,4 Stars,Alabama,/cbb/players/senario-hillman-1.html,/player/Senario-Hillman/Summary/2356,2007.39
2007,40,Durrell Summers,SG,6-5,195,0.9841,4 Stars,Michigan State,/cbb/players/durrell-summers-1.html,/player/Durrell-Summers/Summary/2359,2007.40
2007,41,Gary Johnson,PF,6-6,238,0.9837,4 Stars,Texas,/cbb/players/gary-johnson-1.html,/player/Gary-Johnson/Summary/2353,2007.41
2007,42,LaceDarius Dunn,SG,6-4,190,0.9837,4 Stars,Baylor,/cbb/players/lacedarius-dunn-1.html,/player/LaceDarius-Dunn/Summary/4067,2007.42
2007,43,Chris Wright,PG,6-1,190,0.9831,4 Stars,Georgetown,/cbb/players/chris-wright-2.html,/player/Chris-Wright/Summary/2157,2007.43
2007,44,JaJuan Johnson,PF,6-10,195,0.983,4 Stars,Purdue,/cbb/players/jajuan-johnson-1.html,/player/JaJuan-Johnson/Summary/2310,2007.44
2007,45,Dar Tucker,SG,6-4,190,0.9829,4 Stars,DePaul,/cbb/players/dar-tucker-1.html,/player/Dar-Tucker/Summary/1669,2007.45
2007,46,Chris Allen,SG,6-3,185,0.9826,4 Stars,Michigan State,/cbb/players/chris-allen-1.html,/player/Chris-Allen/Summary/3904,2007.46
2007,47,Evan Turner,SF,6-6,175,0.9794,4 Stars,Ohio State,/cbb/players/evan-turner-1.html,/player/Evan-Turner/Summary/2325,2007.47
2007,48,Augustus Gilchrist,PF,6-10,235,0.9789,4 Stars,South Florida,/cbb/players/augustus-gilchrist-1.html,/player/Augustus-Gilchrist/Summary/6409,2007.48
2007,49,Jon Diebler,SG,6-6,205,0.9783,4 Stars,Ohio State,/cbb/players/jon-diebler-1.html,/player/Jon-Diebler/Summary/2361,2007.49
