RealGM Summary Page,Highest Level Reached,Season,,School,,SR-1,SR-2,BPM,,,
/player/Allen-Crabbe/Summary/9300,NBA,2012,13,California,/player/Allen-Crabbe/Summary/9300=2012,/cbb/players/allen-crabbe-1.html,,6.20,2.10,8.30,
/player/Aaron-Craft/Summary/9412,International,2010,11,Ohio State,/player/Aaron-Craft/Summary/9412=2010,/cbb/players/aaron-craft-1.html,,4.50,5.30,9.80,
/player/Aaron-Craft/Summary/9412,International,2011,12,Ohio State,/player/Aaron-Craft/Summary/9412=2011,/cbb/players/aaron-craft-1.html,,5.30,6.40,11.70,
/player/Aaron-Craft/Summary/9412,International,2012,13,Ohio State,/player/Aaron-Craft/Summary/9412=2012,/cbb/players/aaron-craft-1.html,,4.50,4.60,9.10,
/player/Aaron-Craft/Summary/9412,International,2013,14,Ohio State,/player/Aaron-Craft/Summary/9412=2013,/cbb/players/aaron-craft-1.html,,2.80,6.30,9.10,
/player/Torrey-Craig/Summary/22581,NBA,2010,11,USC Upstate,/player/Torrey-Craig/Summary/22581=2010,/cbb/players/torrey-craig-1.html,,0.90,-1.90,-1.00,
/player/Torrey-Craig/Summary/22581,NBA,2011,12,USC Upstate,/player/Torrey-Craig/Summary/22581=2011,/cbb/players/torrey-craig-1.html,,3.70,0.80,4.60,
/player/Torrey-Craig/Summary/22581,NBA,2012,13,USC Upstate,/player/Torrey-Craig/Summary/22581=2012,/cbb/players/torrey-craig-1.html,,2.70,-1.80,0.90,
/player/Torrey-Craig/Summary/22581,NBA,2013,14,USC Upstate,/player/Torrey-Craig/Summary/22581=2013,/cbb/players/torrey-craig-1.html,,0.40,-0.40,0.00,
/player/Chris-Crawford/Summary/22874,International,2010,11,Memphis,/player/Chris-Crawford/Summary/22874=2010,/cbb/players/chris-crawford-3.html,,-0.50,2.50,2.10,
/player/Chris-Crawford/Summary/22874,International,2011,12,Memphis,/player/Chris-Crawford/Summary/22874=2011,/cbb/players/chris-crawford-3.html,,3.60,4.30,7.90,
/player/Chris-Crawford/Summary/22874,International,2012,13,Memphis,/player/Chris-Crawford/Summary/22874=2012,/cbb/players/chris-crawford-3.html,,4.10,2.50,6.60,
/player/Chris-Crawford/Summary/22874,International,2013,14,Memphis,/player/Chris-Crawford/Summary/22874=2013,/cbb/players/chris-crawford-3.html,,2.60,2.50,5.20,
/player/Paul-Crosby/Summary/23160,International,2010,11,Mississippi Valley State,/player/Paul-Crosby/Summary/23160=2010,/cbb/players/paul-crosby-1.html,,-1.60,1.20,-0.30,
/player/Paul-Crosby/Summary/23160,International,2011,12,Mississippi Valley State,/player/Paul-Crosby/Summary/23160=2011,/cbb/players/paul-crosby-1.html,,-1.20,0.20,-1.00,
/player/Jae-Crowder/Summary/22407,NBA,2010,11,Marquette,/player/Jae-Crowder/Summary/22407=2010,/cbb/players/jae-crowder-1.html,,7.00,3.90,10.90,
/player/Jae-Crowder/Summary/22407,NBA,2011,12,Marquette,/player/Jae-Crowder/Summary/22407=2011,/cbb/players/jae-crowder-1.html,,8.80,5.90,14.70,
/player/Paco-Cruz/Summary/22354,International,2010,11,Wyoming,/player/Paco-Cruz/Summary/22354=2010,/cbb/players/francisco-cruz-1.html,,2.20,-0.90,1.30,
/player/Paco-Cruz/Summary/22354,International,2011,12,Wyoming,/player/Paco-Cruz/Summary/22354=2011,/cbb/players/francisco-cruz-1.html,,1.70,0.60,2.30,
/player/Chris-Czerapowicz/Summary/22912,International,2010,11,Davidson,/player/Chris-Czerapowicz/Summary/22912=2010,/cbb/players/chris-czerapowicz-1.html,,1.00,-1.80,-0.80,
/player/Chris-Czerapowicz/Summary/22912,International,2011,12,Davidson,/player/Chris-Czerapowicz/Summary/22912=2011,/cbb/players/chris-czerapowicz-1.html,,1.80,-1.20,0.60,
/player/Chris-Czerapowicz/Summary/22912,International,2012,13,Davidson,/player/Chris-Czerapowicz/Summary/22912=2012,/cbb/players/chris-czerapowicz-1.html,,1.90,-0.80,1.10,
/player/Chris-Czerapowicz/Summary/22912,International,2013,14,Davidson,/player/Chris-Czerapowicz/Summary/22912=2013,/cbb/players/chris-czerapowicz-1.html,,-0.90,-1.70,-2.60,
/player/Miles-Jackson-Cartwright/Summary/23833,International,2010,11,Pennsylvania ,/player/Miles-Jackson-Cartwright/Summary/23833=2010,/cbb/players/miles-cartwright-1.html,,-0.40,-1.40,-1.80,
/player/Miles-Jackson-Cartwright/Summary/23833,International,2011,12,Pennsylvania ,/player/Miles-Jackson-Cartwright/Summary/23833=2011,/cbb/players/miles-cartwright-1.html,,-0.10,-0.50,-0.60,
/player/Miles-Jackson-Cartwright/Summary/23833,International,2012,13,Pennsylvania ,/player/Miles-Jackson-Cartwright/Summary/23833=2012,/cbb/players/miles-cartwright-1.html,,0.30,-1.00,-0.70,
/player/Miles-Jackson-Cartwright/Summary/23833,International,2013,14,Pennsylvania ,/player/Miles-Jackson-Cartwright/Summary/23833=2013,/cbb/players/miles-cartwright-1.html,,1.70,-1.30,0.40,
/player/Mike-Dabney/Summary/23951,International,2010,11,Bowling Green,/player/Mike-Dabney/Summary/23951=2010,/cbb/players/mike-dabney-1.html,,-4.10,1.20,-2.90,
/player/Marial-Dahl/Summary/23902,International,2010,11,Canisius,/player/Marial-Dahl/Summary/23902=2010,/cbb/players/marial-dhal-1.html,,-8.30,4.20,-4.00,
/player/Marial-Dahl/Summary/23902,International,2011,12,Canisius,/player/Marial-Dahl/Summary/23902=2011,/cbb/players/marial-dhal-1.html,,-7.70,1.40,-6.30,
/player/Cole-Darling/Summary/23760,International,2010,11,Wright State,/player/Cole-Darling/Summary/23760=2010,/cbb/players/cole-darling-1.html,,1.00,2.10,3.20,
/player/Cole-Darling/Summary/23760,International,2011,12,Wright State,/player/Cole-Darling/Summary/23760=2011,/cbb/players/cole-darling-1.html,,-1.50,1.20,-0.30,
/player/Cole-Darling/Summary/23760,International,2012,13,Wright State,/player/Cole-Darling/Summary/23760=2012,/cbb/players/cole-darling-1.html,,0.30,1.90,2.20,
/player/Cole-Darling/Summary/23760,International,2013,14,Wright State,/player/Cole-Darling/Summary/23760=2013,/cbb/players/cole-darling-1.html,,-4.20,1.60,-2.60,
/player/Brandon-Davis/Summary/22956,International,2010,11,Lamar,/player/Brandon-Davis/Summary/22956=2010,/cbb/players/brandon-davis-6.html,,3.80,-3.20,0.60,
/player/Brandon-Davis/Summary/22956,International,2011,12,Lamar,/player/Brandon-Davis/Summary/22956=2011,/cbb/players/brandon-davis-6.html,,2.60,-2.80,-0.20,
/player/Jarvis-Davis/Summary/22856,International,2010,11,UCF,/player/Jarvis-Davis/Summary/22856=2010,/cbb/players/jarvis-davis-1.html,,-5.60,1.00,-4.60,
/player/Jarvis-Davis/Summary/22856,International,2012,13,Gardner-Webb,/player/Jarvis-Davis/Summary/22856=2012,/cbb/players/jarvis-davis-1.html,,-2.00,-0.70,-2.70,
/player/Jarvis-Davis/Summary/22856,International,2013,14,Gardner-Webb,/player/Jarvis-Davis/Summary/22856=2013,/cbb/players/jarvis-davis-1.html,,-1.10,-2.80,-3.90,
/player/Jarvis-Davis/Summary/22856,International,2014,15,Gardner-Webb,/player/Jarvis-Davis/Summary/22856=2014,/cbb/players/jarvis-davis-1.html,,1.50,-2.00,-0.50,
/player/Jordan-Davis/Summary/23220,International,2010,11,Monmouth,/player/Jordan-Davis/Summary/23220=2010,/cbb/players/jordan-davis-1.html,,-0.50,0.60,0.10,
/player/Tyler-Deihl/Summary/22753,International,2010,11,Presbyterian,/player/Tyler-Deihl/Summary/22753=2010,/cbb/players/tyler-deihl-1.html,,-11.40,-4.20,-15.60,
/player/Tyler-Deihl/Summary/22753,International,2011,12,Presbyterian,/player/Tyler-Deihl/Summary/22753=2011,/cbb/players/tyler-deihl-1.html,,5.00,-6.60,-1.70,
/player/Bryce-Dejean-Jones/Summary/9301,NBA,2010,11,USC,/player/Bryce-Dejean-Jones/Summary/9301=2010,/cbb/players/bryce-jones-1.html,,1.20,2.70,3.90,
/player/Bryce-Dejean-Jones/Summary/9301,NBA,2012,13,UNLV,/player/Bryce-Dejean-Jones/Summary/9301=2012,/cbb/players/bryce-jones-1.html,,1.10,2.60,3.70,
/player/Bryce-Dejean-Jones/Summary/9301,NBA,2013,14,UNLV,/player/Bryce-Dejean-Jones/Summary/9301=2013,/cbb/players/bryce-jones-1.html,,3.30,0.80,4.10,
/player/Bryce-Dejean-Jones/Summary/9301,NBA,2014,15,Iowa State,/player/Bryce-Dejean-Jones/Summary/9301=2014,/cbb/players/bryce-jones-1.html,,5.30,3.00,8.20,
/player/Chris-Denson/Summary/23335,International,2010,11,Auburn,/player/Chris-Denson/Summary/23335=2010,/cbb/players/chris-denson-1.html,,0.60,-0.60,-0.10,
/player/Chris-Denson/Summary/23335,International,2011,12,Auburn,/player/Chris-Denson/Summary/23335=2011,/cbb/players/chris-denson-1.html,,0.60,-1.20,-0.60,
/player/Chris-Denson/Summary/23335,International,2012,13,Auburn,/player/Chris-Denson/Summary/23335=2012,/cbb/players/chris-denson-1.html,,2.90,-0.90,2.00,
/player/Chris-Denson/Summary/23335,International,2013,14,Auburn,/player/Chris-Denson/Summary/23335=2013,/cbb/players/chris-denson-1.html,,4.60,-1.70,2.90,
/player/Carson-Desrosiers/Summary/9363,International,2010,11,Wake Forest,/player/Carson-Desrosiers/Summary/9363=2010,/cbb/players/carson-desrosiers-1.html,,-2.80,3.00,0.20,
/player/Carson-Desrosiers/Summary/9363,International,2011,12,Wake Forest,/player/Carson-Desrosiers/Summary/9363=2011,/cbb/players/carson-desrosiers-1.html,,-1.80,4.50,2.60,
/player/Carson-Desrosiers/Summary/9363,International,2013,14,Providence,/player/Carson-Desrosiers/Summary/9363=2013,/cbb/players/carson-desrosiers-1.html,,-1.70,8.40,6.60,
/player/Carson-Desrosiers/Summary/9363,International,2014,15,Providence,/player/Carson-Desrosiers/Summary/9363=2014,/cbb/players/carson-desrosiers-1.html,,0.30,7.80,8.10,
/player/Randy-Dezouvre/Summary/23884,International,2010,11,Iona,/player/Randy-Dezouvre/Summary/23884=2010,/cbb/players/randy-dezouvre-1.html,,-0.90,-0.10,-0.90,
/player/Randy-Dezouvre/Summary/23884,International,2011,12,Iona,/player/Randy-Dezouvre/Summary/23884=2011,/cbb/players/randy-dezouvre-1.html,,0.60,0.90,1.50,
/player/Cole-Dickerson/Summary/23441,International,2010,11,San Francisco,/player/Cole-Dickerson/Summary/23441=2010,/cbb/players/cole-dickerson-1.html,,-4.30,1.00,-3.20,
/player/Cole-Dickerson/Summary/23441,International,2011,12,San Francisco,/player/Cole-Dickerson/Summary/23441=2011,/cbb/players/cole-dickerson-1.html,,2.50,1.00,3.50,
/player/Cole-Dickerson/Summary/23441,International,2012,13,San Francisco,/player/Cole-Dickerson/Summary/23441=2012,/cbb/players/cole-dickerson-1.html,,2.00,0.30,2.30,
/player/Cole-Dickerson/Summary/23441,International,2013,14,San Francisco,/player/Cole-Dickerson/Summary/23441=2013,/cbb/players/cole-dickerson-1.html,,3.20,0.50,3.70,
/player/Gorgui-Dieng/Summary/22403,NBA,2010,11,Louisville,/player/Gorgui-Dieng/Summary/22403=2010,/cbb/players/gorgui-dieng-1.html,,1.70,10.00,11.70,
/player/Gorgui-Dieng/Summary/22403,NBA,2011,12,Louisville,/player/Gorgui-Dieng/Summary/22403=2011,/cbb/players/gorgui-dieng-1.html,,0.80,10.30,11.10,
/player/Gorgui-Dieng/Summary/22403,NBA,2012,13,Louisville,/player/Gorgui-Dieng/Summary/22403=2012,/cbb/players/gorgui-dieng-1.html,,4.00,11.00,15.00,
/player/Chris-Dixon/Summary/44725,International,2012,13,UNC Wilmington,/player/Chris-Dixon/Summary/44725=2012,/cbb/players/chris-dixon-2.html,,-1.00,-3.80,-4.70,
/player/Chris-Dixon/Summary/44725,International,2013,14,UNC Wilmington,/player/Chris-Dixon/Summary/44725=2013,/cbb/players/chris-dixon-2.html,,-2.50,-0.80,-3.30,
/player/Renaldo-Dixon/Summary/23397,International,2010,11,New Mexico State,/player/Renaldo-Dixon/Summary/23397=2010,/cbb/players/renaldo-dixon-1.html,,-1.10,0.50,-0.60,
/player/Renaldo-Dixon/Summary/23397,International,2011,12,New Mexico State,/player/Renaldo-Dixon/Summary/23397=2011,/cbb/players/renaldo-dixon-1.html,,-0.60,4.40,3.80,
/player/Renaldo-Dixon/Summary/23397,International,2012,13,New Mexico State,/player/Renaldo-Dixon/Summary/23397=2012,/cbb/players/renaldo-dixon-1.html,,-0.30,3.60,3.30,
/player/Renaldo-Dixon/Summary/23397,International,2013,14,New Mexico State,/player/Renaldo-Dixon/Summary/23397=2013,/cbb/players/renaldo-dixon-1.html,,1.70,1.60,3.30,
/player/Marvin-Dominique/Summary/22539,International,2010,11,Fordham,/player/Marvin-Dominique/Summary/22539=2010,/cbb/players/marvin-dominique-1.html,,-3.20,-0.60,-3.80,
/player/Marvin-Dominique/Summary/22539,International,2011,12,Fordham,/player/Marvin-Dominique/Summary/22539=2011,/cbb/players/marvin-dominique-1.html,,-4.70,-1.50,-6.30,
/player/Marvin-Dominique/Summary/22539,International,2013,14,Saint Peter's,/player/Marvin-Dominique/Summary/22539=2013,/cbb/players/marvin-dominique-1.html,,0.80,-0.80,0.00,
/player/Marvin-Dominique/Summary/22539,International,2014,15,Saint Peter's,/player/Marvin-Dominique/Summary/22539=2014,/cbb/players/marvin-dominique-1.html,,1.70,-0.30,1.40,
/player/Lavonte-Dority/Summary/9315,International,2010,11,South Florida,/player/Lavonte-Dority/Summary/9315=2010,/cbb/players/lavonte-dority-1.html,,-5.10,-0.60,-5.70,
/player/Lavonte-Dority/Summary/9315,International,2011,12,South Florida,/player/Lavonte-Dority/Summary/9315=2011,/cbb/players/lavonte-dority-1.html,,0.50,-0.60,-0.10,
/player/Lavonte-Dority/Summary/9315,International,2012,13,Valparaiso,/player/Lavonte-Dority/Summary/9315=2012,/cbb/players/lavonte-dority-1.html,,-1.10,-1.80,-3.00,
/player/Lavonte-Dority/Summary/9315,International,2013,14,Valparaiso,/player/Lavonte-Dority/Summary/9315=2013,/cbb/players/lavonte-dority-1.html,,3.10,-2.60,0.50,
/player/Fran-Dougherty/Summary/23835,International,2010,11,Pennsylvania ,/player/Fran-Dougherty/Summary/23835=2010,/cbb/players/fran-dougherty-1.html,,-4.90,-0.60,-5.50,
/player/Fran-Dougherty/Summary/23835,International,2011,12,Pennsylvania ,/player/Fran-Dougherty/Summary/23835=2011,/cbb/players/fran-dougherty-1.html,,-4.60,2.10,-2.50,
/player/Fran-Dougherty/Summary/23835,International,2012,13,Pennsylvania ,/player/Fran-Dougherty/Summary/23835=2012,/cbb/players/fran-dougherty-1.html,,0.40,1.40,1.80,
/player/Fran-Dougherty/Summary/23835,International,2013,14,Pennsylvania ,/player/Fran-Dougherty/Summary/23835=2013,/cbb/players/fran-dougherty-1.html,,0.30,1.10,1.40,
/player/Jordan-Downing/Summary/22911,International,2010,11,Davidson,/player/Jordan-Downing/Summary/22911=2010,/cbb/players/jordan-downing-1.html,,-5.90,-2.10,-8.10,
/player/Jordan-Downing/Summary/22911,International,2012,13,Presbyterian,/player/Jordan-Downing/Summary/22911=2012,/cbb/players/jordan-downing-1.html,,-0.90,-5.20,-6.10,
/player/Jordan-Downing/Summary/22911,International,2013,14,Presbyterian,/player/Jordan-Downing/Summary/22911=2013,/cbb/players/jordan-downing-1.html,,0.60,-5.50,-4.90,
/player/Jordan-Downing/Summary/22911,International,2014,15,Presbyterian,/player/Jordan-Downing/Summary/22911=2014,/cbb/players/jordan-downing-1.html,,0.40,-6.00,-5.60,
/player/Tom-Droney/Summary/22909,International,2010,11,Davidson,/player/Tom-Droney/Summary/22909=2010,/cbb/players/tom-droney-1.html,,-2.70,0.80,-1.90,
/player/Tom-Droney/Summary/22909,International,2011,12,Davidson,/player/Tom-Droney/Summary/22909=2011,/cbb/players/tom-droney-1.html,,-1.20,1.10,-0.10,
/player/Tom-Droney/Summary/22909,International,2012,13,Davidson,/player/Tom-Droney/Summary/22909=2012,/cbb/players/tom-droney-1.html,,1.50,1.70,3.20,
/player/Tom-Droney/Summary/22909,International,2013,14,Davidson,/player/Tom-Droney/Summary/22909=2013,/cbb/players/tom-droney-1.html,,1.10,-0.80,0.30,
/player/Dave-Dudzinski/Summary/22834,International,2010,11,Holy Cross,/player/Dave-Dudzinski/Summary/22834=2010,/cbb/players/dave-dudzinski-1.html,,-0.60,-1.50,-2.10,
/player/Dave-Dudzinski/Summary/22834,International,2011,12,Holy Cross,/player/Dave-Dudzinski/Summary/22834=2011,/cbb/players/dave-dudzinski-1.html,,-0.30,0.10,-0.20,
/player/Dave-Dudzinski/Summary/22834,International,2012,13,Holy Cross,/player/Dave-Dudzinski/Summary/22834=2012,/cbb/players/dave-dudzinski-1.html,,2.50,-1.00,1.60,
/player/Dave-Dudzinski/Summary/22834,International,2013,14,Holy Cross,/player/Dave-Dudzinski/Summary/22834=2013,/cbb/players/dave-dudzinski-1.html,,0.00,-1.20,-1.20,
/player/Duje-Dukan/Summary/9272,NBA,2010,11,Wisconsin,/player/Duje-Dukan/Summary/9272=2010,/cbb/players/duje-dukan-1.html,,-6.90,-4.90,-11.80,
/player/Duje-Dukan/Summary/9272,NBA,2011,12,Wisconsin,/player/Duje-Dukan/Summary/9272=2011,/cbb/players/duje-dukan-1.html,,-1.70,6.10,4.40,
/player/Duje-Dukan/Summary/9272,NBA,2013,14,Wisconsin,/player/Duje-Dukan/Summary/9272=2013,/cbb/players/duje-dukan-1.html,,4.80,0.10,4.90,
/player/Duje-Dukan/Summary/9272,NBA,2014,15,Wisconsin,/player/Duje-Dukan/Summary/9272=2014,/cbb/players/duje-dukan-1.html,,3.20,1.00,4.20,
/player/Tyreek-Duren/Summary/22533,International,2010,11,La Salle,/player/Tyreek-Duren/Summary/22533=2010,/cbb/players/tyreek-duren-1.html,,1.00,0.10,1.00,
/player/Tyreek-Duren/Summary/22533,International,2011,12,La Salle,/player/Tyreek-Duren/Summary/22533=2011,/cbb/players/tyreek-duren-1.html,,2.80,1.30,4.10,
/player/Tyreek-Duren/Summary/22533,International,2012,13,La Salle,/player/Tyreek-Duren/Summary/22533=2012,/cbb/players/tyreek-duren-1.html,,4.10,0.90,5.00,
/player/Tyreek-Duren/Summary/22533,International,2013,14,La Salle,/player/Tyreek-Duren/Summary/22533=2013,/cbb/players/tyreek-duren-1.html,,4.70,1.50,6.30,
/player/Jordan-Dykstra/Summary/23106,International,2010,11,South Dakota State,/player/Jordan-Dykstra/Summary/23106=2010,/cbb/players/jordan-dykstra-1.html,,5.40,-0.40,5.00,
/player/Jordan-Dykstra/Summary/23106,International,2011,12,South Dakota State,/player/Jordan-Dykstra/Summary/23106=2011,/cbb/players/jordan-dykstra-1.html,,3.60,-1.10,2.40,
/player/Jordan-Dykstra/Summary/23106,International,2012,13,South Dakota State,/player/Jordan-Dykstra/Summary/23106=2012,/cbb/players/jordan-dykstra-1.html,,0.60,-0.90,-0.30,
/player/Jordan-Dykstra/Summary/23106,International,2013,14,South Dakota State,/player/Jordan-Dykstra/Summary/23106=2013,/cbb/players/jordan-dykstra-1.html,,3.50,-1.20,2.30,
/player/Sam-de-Haas/Summary/22573,International,2010,11,St. Bonaventure,/player/Sam-de-Haas/Summary/22573=2010,/cbb/players/sam-de-haas-1.html,,-4.00,-3.70,-7.70,
/player/Scott-Eatherton/Summary/22195,International,2010,11,St. Francis (PA),/player/Scott-Eatherton/Summary/22195=2010,/cbb/players/scott-eatherton-1.html,,0.60,-1.30,-0.70,
/player/Scott-Eatherton/Summary/22195,International,2011,12,St. Francis (PA),/player/Scott-Eatherton/Summary/22195=2011,/cbb/players/scott-eatherton-1.html,,1.60,0.00,1.60,
/player/Scott-Eatherton/Summary/22195,International,2013,14,Northeastern,/player/Scott-Eatherton/Summary/22195=2013,/cbb/players/scott-eatherton-1.html,,1.90,2.20,4.10,
/player/Scott-Eatherton/Summary/22195,International,2014,15,Northeastern,/player/Scott-Eatherton/Summary/22195=2014,/cbb/players/scott-eatherton-1.html,,2.80,1.00,3.80,
/player/Jarell-Eddie/Summary/23553,NBA,2010,11,Virginia Tech,/player/Jarell-Eddie/Summary/23553=2010,/cbb/players/jarell-eddie-1.html,,-0.90,2.30,1.50,
/player/Jarell-Eddie/Summary/23553,NBA,2011,12,Virginia Tech,/player/Jarell-Eddie/Summary/23553=2011,/cbb/players/jarell-eddie-1.html,,3.20,1.70,4.90,
/player/Jarell-Eddie/Summary/23553,NBA,2012,13,Virginia Tech,/player/Jarell-Eddie/Summary/23553=2012,/cbb/players/jarell-eddie-1.html,,1.70,-0.90,0.80,
/player/Jarell-Eddie/Summary/23553,NBA,2013,14,Virginia Tech,/player/Jarell-Eddie/Summary/23553=2013,/cbb/players/jarell-eddie-1.html,,1.40,-0.30,1.10,
/player/Brandon-Edwards/Summary/23010,International,2010,11,Texas-Arlington,/player/Brandon-Edwards/Summary/23010=2010,/cbb/players/brandon-edwards-3.html,,-0.90,1.90,1.00,
/player/Brandon-Edwards/Summary/23010,International,2011,12,Texas-Arlington,/player/Brandon-Edwards/Summary/23010=2011,/cbb/players/brandon-edwards-3.html,,0.30,2.60,2.90,
/player/Brandon-Edwards/Summary/23010,International,2012,13,Texas-Arlington,/player/Brandon-Edwards/Summary/23010=2012,/cbb/players/brandon-edwards-3.html,,2.50,3.80,6.30,
/player/Brandon-Edwards/Summary/23010,International,2013,14,Texas-Arlington,/player/Brandon-Edwards/Summary/23010=2013,/cbb/players/brandon-edwards-3.html,,4.40,0.70,5.10,
/player/Fuquan-Edwin/Summary/9413,International,2010,11,Seton Hall,/player/Fuquan-Edwin/Summary/9413=2010,/cbb/players/edwin-fuquan-1.html,,0.50,4.00,4.50,
/player/Fuquan-Edwin/Summary/9413,International,2011,12,Seton Hall,/player/Fuquan-Edwin/Summary/9413=2011,/cbb/players/edwin-fuquan-1.html,,2.80,5.20,8.00,
/player/Fuquan-Edwin/Summary/9413,International,2012,13,Seton Hall,/player/Fuquan-Edwin/Summary/9413=2012,/cbb/players/edwin-fuquan-1.html,,4.20,3.40,7.60,
/player/Fuquan-Edwin/Summary/9413,International,2013,14,Seton Hall,/player/Fuquan-Edwin/Summary/9413=2013,/cbb/players/edwin-fuquan-1.html,,2.90,2.80,5.70,
